old_indiv_id	indiv_id
AALIGNS002681	INDIV_0367
AALIGNS002682	INDIV_0367
AALIGNS002685	INDIV_0367
AALIGNS002683	INDIV_0368
AALIGNS002684	INDIV_0369
AALIGNS000929	INDIV_0370
AALIGNS002543	INDIV_0371
AALIGNS002623	INDIV_0372
AALIGNS000740	INDIV_0372
AALIGNS002546	INDIV_0372
AALIGNS002622	INDIV_0372
AALIGNS002544	INDIV_0373
AALIGNS001577	INDIV_0373
AALIGNS001573	INDIV_0373
AALIGNS002545	INDIV_0373
AALIGNS001575	INDIV_0373
AALIGNS001576	INDIV_0373
AALIGNS001578	INDIV_0373
AALIGNS001574	INDIV_0373
AALIGNS000928	INDIV_0374
AALIGNS002624	INDIV_0375
AALIGNS002625	INDIV_0376
AALIGNS003473	INDIV_0377
AALIGNS003477	INDIV_0377
AALIGNS003480	INDIV_0378
AALIGNS003484	INDIV_0379
AALIGNS003474	INDIV_0379
AALIGNS003483	INDIV_0379
AALIGNS003489	INDIV_0379
AALIGNS003476	INDIV_0379
AALIGNS003481	INDIV_0379
AALIGNS003478	INDIV_0380
AALIGNS003479	INDIV_0380
AALIGNS003475	INDIV_0380
AALIGNS003482	INDIV_0380
AALIGNS003485	INDIV_0380
AALIGNS003486	INDIV_0380
AALIGNS003487	INDIV_0380
AALIGNS003488	INDIV_0380
AALIGNS003677	INDIV_0381
AALIGNS003721	INDIV_0382
AALIGNS003675	INDIV_0383
AALIGNS003674	INDIV_0384
AALIGNS003724	INDIV_0384
AALIGNS003676	INDIV_0384
AALIGNS003722	INDIV_0384
AALIGNS003699	INDIV_0385
AALIGNS003678	INDIV_0385
AALIGNS003698	INDIV_0385
AALIGNS003719	INDIV_0385
AALIGNS003723	INDIV_0385
AALIGNS003681	INDIV_0385
AALIGNS003697	INDIV_0385
AALIGNS003680	INDIV_0386
AALIGNS003720	INDIV_0387
AALIGNS002219	INDIV_0388
AALIGNS002220	INDIV_0388
AALIGNS002222	INDIV_0388
AALIGNS002189	INDIV_0389
AALIGNS002191	INDIV_0389
AALIGNS002248	INDIV_0389
AALIGNS002247	INDIV_0389
AALIGNS002250	INDIV_0389
AALIGNS002249	INDIV_0389
AALIGNS002221	INDIV_0389
AALIGNS002244	INDIV_0390
AALIGNS002243	INDIV_0390
AALIGNS002192	INDIV_0390
AALIGNS002245	INDIV_0390
AALIGNS002190	INDIV_0390
AALIGNS002246	INDIV_0390
AALIGNS002649	INDIV_0391
AALIGNS002654	INDIV_0391
AALIGNS002651	INDIV_0391
AALIGNS002650	INDIV_0391
AALIGNS002652	INDIV_0391
AALIGNS002653	INDIV_0391
AALIGNS002655	INDIV_0391
AALIGNS002694	INDIV_0391
AALIGNS002648	INDIV_0391
AALIGNS002647	INDIV_0391
AALIGNS002657	INDIV_0391
AALIGNS002697	INDIV_0391
AALIGNS002696	INDIV_0391
AALIGNS002695	INDIV_0391
AALIGNS002656	INDIV_0391
AALIGNS001418	INDIV_0392
AALIGNS001407	INDIV_0392
AALIGNS001410	INDIV_0393
AALIGNS001413	INDIV_0393
AALIGNS001411	INDIV_0393
AALIGNS001414	INDIV_0393
AALIGNS001421	INDIV_0393
AALIGNS001423	INDIV_0393
AALIGNS001425	INDIV_0393
AALIGNS001422	INDIV_0393
AALIGNS001415	INDIV_0393
AALIGNS001417	INDIV_0393
AALIGNS001419	INDIV_0394
AALIGNS001409	INDIV_0395
AALIGNS001416	INDIV_0396
AALIGNS003280	INDIV_0397
AALIGNS003281	INDIV_0398
AALIGNS003273	INDIV_0399
AALIGNS003284	INDIV_0399
AALIGNS003279	INDIV_0400
AALIGNS003282	INDIV_0400
AALIGNS003276	INDIV_0400
AALIGNS003275	INDIV_0401
AALIGNS003283	INDIV_0402
AALIGNS003274	INDIV_0403
AALIGNS003278	INDIV_0404
AALIGNS000782	INDIV_0405
AALIGNS000784	INDIV_0406
AALIGNS000785	INDIV_0407
AALIGNS002716	INDIV_0408
AALIGNS002717	INDIV_0408
AALIGNS002712	INDIV_0408
AALIGNS002721	INDIV_0408
AALIGNS002718	INDIV_0408
AALIGNS002723	INDIV_0408
AALIGNS002724	INDIV_0408
AALIGNS002715	INDIV_0408
AALIGNS002722	INDIV_0408
AALIGNS002720	INDIV_0408
AALIGNS002713	INDIV_0408
AALIGNS002714	INDIV_0408
AALIGNS002719	INDIV_0408
AALIGNS007740	INDIV_0409
AALIGNS007741	INDIV_0409
AALIGNS007730	INDIV_0409
AALIGNS007731	INDIV_0409
AALIGNS007742	INDIV_0409
AALIGNS007738	INDIV_0409
AALIGNS007739	INDIV_0409
AALIGNS007736	INDIV_0409
AALIGNS007732	INDIV_0409
AALIGNS007733	INDIV_0409
AALIGNS007737	INDIV_0409
AALIGNS007735	INDIV_0409
AALIGNS007734	INDIV_0409
AALIGNS009287	INDIV_0410
AALIGNS009296	INDIV_0411
AALIGNS009288	INDIV_0412
AALIGNS009294	INDIV_0412
AALIGNS009291	INDIV_0412
AALIGNS009292	INDIV_0412
AALIGNS009289	INDIV_0413
AALIGNS009293	INDIV_0413
AALIGNS009285	INDIV_0413
AALIGNS009286	INDIV_0413
AALIGNS009297	INDIV_0413
AALIGNS009295	INDIV_0413
AALIGNS009290	INDIV_0414
AALIGNS001679	INDIV_0415
AALIGNS001318	INDIV_0415
AALIGNS001317	INDIV_0415
AALIGNS001316	INDIV_0415
AALIGNS001680	INDIV_0415
AALIGNS001313	INDIV_0416
AALIGNS001311	INDIV_0416
AALIGNS001315	INDIV_0416
AALIGNS001314	INDIV_0416
AALIGNS009561	INDIV_0417
AALIGNS001310	INDIV_0418
AALIGNS001312	INDIV_0419
AALIGNS009562	INDIV_0420
AALIGNS002659	INDIV_0421
AALIGNS002669	INDIV_0421
AALIGNS002668	INDIV_0421
AALIGNS002666	INDIV_0421
AALIGNS002664	INDIV_0421
AALIGNS002663	INDIV_0421
AALIGNS002665	INDIV_0421
AALIGNS002661	INDIV_0421
AALIGNS002667	INDIV_0421
AALIGNS002658	INDIV_0421
AALIGNS002660	INDIV_0421
AALIGNS002662	INDIV_0421
AALIGNS001752	INDIV_0422
AALIGNS001750	INDIV_0422
AALIGNS001754	INDIV_0422
AALIGNS001753	INDIV_0422
AALIGNS001751	INDIV_0422
AALIGNS001745	INDIV_0422
AALIGNS001749	INDIV_0422
AALIGNS001748	INDIV_0422
AALIGNS001746	INDIV_0422
AALIGNS001744	INDIV_0422
AALIGNS001747	INDIV_0422
AALIGNS001743	INDIV_0423
AALIGNS001455	INDIV_0424
AALIGNS001461	INDIV_0425
AALIGNS001459	INDIV_0426
AALIGNS001458	INDIV_0426
AALIGNS001452	INDIV_0426
AALIGNS001457	INDIV_0426
AALIGNS001454	INDIV_0426
AALIGNS001451	INDIV_0427
AALIGNS001453	INDIV_0427
AALIGNS001463	INDIV_0427
AALIGNS001456	INDIV_0427
AALIGNS001460	INDIV_0427
AALIGNS001761	INDIV_0428
AALIGNS001760	INDIV_0428
AALIGNS001767	INDIV_0428
AALIGNS001769	INDIV_0428
AALIGNS001759	INDIV_0428
AALIGNS001764	INDIV_0428
AALIGNS001765	INDIV_0428
AALIGNS001766	INDIV_0428
AALIGNS001763	INDIV_0428
AALIGNS001762	INDIV_0428
AALIGNS001768	INDIV_0429
AALIGNS001770	INDIV_0430
AALIGNS001523	INDIV_0431
AALIGNS001507	INDIV_0431
AALIGNS001517	INDIV_0431
AALIGNS001518	INDIV_0431
AALIGNS001522	INDIV_0431
AALIGNS001520	INDIV_0431
AALIGNS001525	INDIV_0431
AALIGNS001524	INDIV_0431
AALIGNS001516	INDIV_0431
AALIGNS001519	INDIV_0431
AALIGNS001508	INDIV_0432
AALIGNS001521	INDIV_0433
AALIGNS003131	INDIV_0434
AALIGNS003126	INDIV_0434
AALIGNS003125	INDIV_0434
AALIGNS003124	INDIV_0434
AALIGNS003122	INDIV_0434
AALIGNS003121	INDIV_0434
AALIGNS003127	INDIV_0434
AALIGNS003129	INDIV_0434
AALIGNS003130	INDIV_0434
AALIGNS003132	INDIV_0434
AALIGNS003128	INDIV_0434
AALIGNS003123	INDIV_0435
AALIGNS003260	INDIV_0436
AALIGNS003257	INDIV_0436
AALIGNS003255	INDIV_0437
AALIGNS003261	INDIV_0438
AALIGNS003251	INDIV_0439
AALIGNS002491	INDIV_0439
AALIGNS003252	INDIV_0440
AALIGNS003250	INDIV_0440
AALIGNS003254	INDIV_0440
AALIGNS003253	INDIV_0440
AALIGNS003258	INDIV_0440
AALIGNS003256	INDIV_0440
AALIGNS001738	INDIV_0441
AALIGNS002725	INDIV_0442
AALIGNS002707	INDIV_0442
AALIGNS002701	INDIV_0442
AALIGNS002698	INDIV_0442
AALIGNS002703	INDIV_0442
AALIGNS002702	INDIV_0442
AALIGNS002699	INDIV_0442
AALIGNS002708	INDIV_0442
AALIGNS002704	INDIV_0442
AALIGNS002700	INDIV_0442
AALIGNS002705	INDIV_0443
AALIGNS001552	INDIV_0444
AALIGNS001550	INDIV_0444
AALIGNS001551	INDIV_0444
AALIGNS001559	INDIV_0444
AALIGNS001553	INDIV_0444
AALIGNS001555	INDIV_0444
AALIGNS001556	INDIV_0444
AALIGNS001558	INDIV_0444
AALIGNS001560	INDIV_0444
AALIGNS001561	INDIV_0444
AALIGNS001557	INDIV_0445
AALIGNS003588	INDIV_0446
AALIGNS003589	INDIV_0447
AALIGNS009197	INDIV_0448
AALIGNS003587	INDIV_0448
AALIGNS003106	INDIV_0448
AALIGNS003585	INDIV_0449
AALIGNS003107	INDIV_0449
AALIGNS002122	INDIV_0449
AALIGNS002121	INDIV_0450
AALIGNS003586	INDIV_0451
AALIGNS007790	INDIV_0452
AALIGNS007796	INDIV_0453
AALIGNS001014	INDIV_0454
AALIGNS001135	INDIV_0455
AALIGNS007121	INDIV_0456
AALIGNS007123	INDIV_0456
AALIGNS007125	INDIV_0456
AALIGNS007122	INDIV_0456
AALIGNS007124	INDIV_0456
AALIGNS007112	INDIV_0456
AALIGNS007120	INDIV_0456
AALIGNS007108	INDIV_0456
AALIGNS007109	INDIV_0456
AALIGNS007113	INDIV_0457
AALIGNS008833	INDIV_0458
AALIGNS008834	INDIV_0458
AALIGNS008835	INDIV_0458
AALIGNS008832	INDIV_0458
AALIGNS008831	INDIV_0458
AALIGNS008844	INDIV_0458
AALIGNS008842	INDIV_0458
AALIGNS008843	INDIV_0458
AALIGNS008845	INDIV_0458
AALIGNS008830	INDIV_0458
AALIGNS007645	INDIV_0459
AALIGNS007637	INDIV_0459
AALIGNS007641	INDIV_0459
AALIGNS007638	INDIV_0459
AALIGNS007646	INDIV_0459
AALIGNS007644	INDIV_0459
AALIGNS007639	INDIV_0459
AALIGNS007640	INDIV_0459
AALIGNS007643	INDIV_0459
AALIGNS007642	INDIV_0459
AALIGNS002530	INDIV_0460
AALIGNS002535	INDIV_0460
AALIGNS002536	INDIV_0460
AALIGNS002537	INDIV_0460
AALIGNS002529	INDIV_0461
AALIGNS002538	INDIV_0461
AALIGNS002532	INDIV_0461
AALIGNS002534	INDIV_0462
AALIGNS002533	INDIV_0462
AALIGNS002531	INDIV_0463
AALIGNS003637	INDIV_0464
AALIGNS003089	INDIV_0464
AALIGNS003091	INDIV_0465
AALIGNS003093	INDIV_0465
AALIGNS003640	INDIV_0465
AALIGNS003639	INDIV_0465
AALIGNS003638	INDIV_0465
AALIGNS003641	INDIV_0465
AALIGNS003092	INDIV_0465
AALIGNS003090	INDIV_0465
AALIGNS008903	INDIV_0466
AALIGNS008902	INDIV_0466
AALIGNS008895	INDIV_0467
AALIGNS008896	INDIV_0467
AALIGNS008900	INDIV_0467
AALIGNS008901	INDIV_0467
AALIGNS008897	INDIV_0467
AALIGNS008892	INDIV_0468
AALIGNS008898	INDIV_0469
AALIGNS008899	INDIV_0470
AALIGNS007941	INDIV_0471
AALIGNS007942	INDIV_0471
AALIGNS007940	INDIV_0471
AALIGNS007943	INDIV_0471
AALIGNS007945	INDIV_0472
AALIGNS007946	INDIV_0472
AALIGNS007947	INDIV_0472
AALIGNS007948	INDIV_0473
AALIGNS007944	INDIV_0474
AALIGNS009210	INDIV_0475
AALIGNS009207	INDIV_0475
AALIGNS009214	INDIV_0475
AALIGNS009211	INDIV_0475
AALIGNS009208	INDIV_0476
AALIGNS009202	INDIV_0477
AALIGNS009206	INDIV_0478
AALIGNS009213	INDIV_0479
AALIGNS009215	INDIV_0480
AALIGNS008852	INDIV_0481
AALIGNS008856	INDIV_0481
AALIGNS008851	INDIV_0481
AALIGNS008853	INDIV_0482
AALIGNS008860	INDIV_0483
AALIGNS008859	INDIV_0484
AALIGNS008857	INDIV_0484
AALIGNS008861	INDIV_0485
AALIGNS008858	INDIV_0486
AALIGNS007557	INDIV_0487
AALIGNS007553	INDIV_0487
AALIGNS007555	INDIV_0488
AALIGNS007560	INDIV_0489
AALIGNS007564	INDIV_0490
AALIGNS007554	INDIV_0491
AALIGNS007559	INDIV_0491
AALIGNS007558	INDIV_0492
AALIGNS007556	INDIV_0492
AALIGNS009279	INDIV_0493
AALIGNS009267	INDIV_0493
AALIGNS009277	INDIV_0493
AALIGNS009269	INDIV_0494
AALIGNS009280	INDIV_0495
AALIGNS009274	INDIV_0496
AALIGNS009278	INDIV_0497
AALIGNS009413	INDIV_0498
AALIGNS009415	INDIV_0498
AALIGNS009409	INDIV_0498
AALIGNS009388	INDIV_0499
AALIGNS009389	INDIV_0499
AALIGNS009393	INDIV_0499
AALIGNS003469	INDIV_0500
AALIGNS003470	INDIV_0501
AALIGNS009271	INDIV_0502
AALIGNS009261	INDIV_0503
AALIGNS009273	INDIV_0504
AALIGNS009412	INDIV_0505
AALIGNS009268	INDIV_0506
AALIGNS009264	INDIV_0507
AALIGNS002606	INDIV_0508
AALIGNS002612	INDIV_0508
AALIGNS002611	INDIV_0508
AALIGNS002608	INDIV_0508
AALIGNS002609	INDIV_0508
AALIGNS002607	INDIV_0508
AALIGNS002610	INDIV_0508
AALIGNS002613	INDIV_0508
AALIGNS000592	INDIV_0509
AALIGNS000569	INDIV_0509
AALIGNS000580	INDIV_0510
AALIGNS000583	INDIV_0510
AALIGNS000586	INDIV_0510
AALIGNS000589	INDIV_0510
AALIGNS000577	INDIV_0510
AALIGNS000574	INDIV_0511
AALIGNS009313	INDIV_0512
AALIGNS009308	INDIV_0512
AALIGNS009309	INDIV_0512
AALIGNS009310	INDIV_0512
AALIGNS009311	INDIV_0512
AALIGNS009312	INDIV_0512
AALIGNS009314	INDIV_0512
AALIGNS009307	INDIV_0512
AALIGNS000593	INDIV_0513
AALIGNS000578	INDIV_0513
AALIGNS000590	INDIV_0513
AALIGNS000581	INDIV_0513
AALIGNS000584	INDIV_0513
AALIGNS000570	INDIV_0513
AALIGNS000587	INDIV_0513
AALIGNS000575	INDIV_0514
AALIGNS001002	INDIV_0515
AALIGNS000997	INDIV_0515
AALIGNS000998	INDIV_0515
AALIGNS000999	INDIV_0515
AALIGNS001000	INDIV_0515
AALIGNS001001	INDIV_0515
AALIGNS001003	INDIV_0515
AALIGNS001004	INDIV_0516
AALIGNS000560	INDIV_0517
AALIGNS000559	INDIV_0517
AALIGNS000558	INDIV_0517
AALIGNS000561	INDIV_0517
AALIGNS000565	INDIV_0517
AALIGNS000563	INDIV_0517
AALIGNS000564	INDIV_0517
AALIGNS000562	INDIV_0517
AALIGNS007597	INDIV_0518
AALIGNS007586	INDIV_0518
AALIGNS007598	INDIV_0519
AALIGNS007590	INDIV_0519
AALIGNS007596	INDIV_0519
AALIGNS007591	INDIV_0520
AALIGNS007599	INDIV_0521
AALIGNS007588	INDIV_0522
AALIGNS000588	INDIV_0523
AALIGNS000571	INDIV_0523
AALIGNS002503	INDIV_0524
AALIGNS000576	INDIV_0524
AALIGNS000579	INDIV_0524
AALIGNS000582	INDIV_0524
AALIGNS000585	INDIV_0525
AALIGNS000591	INDIV_0526
AALIGNS007696	INDIV_0527
AALIGNS007697	INDIV_0527
AALIGNS007897	INDIV_0528
AALIGNS007895	INDIV_0528
AALIGNS007898	INDIV_0528
AALIGNS007896	INDIV_0529
AALIGNS007878	INDIV_0530
AALIGNS007891	INDIV_0531
AALIGNS003530	INDIV_0532
AALIGNS003532	INDIV_0532
AALIGNS003529	INDIV_0532
AALIGNS003531	INDIV_0533
AALIGNS003554	INDIV_0534
AALIGNS003553	INDIV_0534
AALIGNS003556	INDIV_0535
AALIGNS003555	INDIV_0536
AALIGNS002631	INDIV_0537
AALIGNS002633	INDIV_0537
AALIGNS001652	INDIV_0537
AALIGNS002630	INDIV_0537
AALIGNS002632	INDIV_0537
AALIGNS002318	INDIV_0538
AALIGNS002313	INDIV_0538
AALIGNS002314	INDIV_0538
AALIGNS002315	INDIV_0538
AALIGNS002316	INDIV_0539
AALIGNS000551	INDIV_0540
AALIGNS000550	INDIV_0540
AALIGNS000553	INDIV_0540
AALIGNS000556	INDIV_0540
AALIGNS000552	INDIV_0541
AALIGNS000557	INDIV_0541
AALIGNS000554	INDIV_0542
AALIGNS000555	INDIV_0543
AALIGNS002567	INDIV_0544
AALIGNS002565	INDIV_0544
AALIGNS002566	INDIV_0545
AALIGNS002574	INDIV_0546
AALIGNS002573	INDIV_0546
AALIGNS002576	INDIV_0547
AALIGNS002575	INDIV_0547
AALIGNS002568	INDIV_0548
AALIGNS007703	INDIV_0549
AALIGNS007700	INDIV_0549
AALIGNS007702	INDIV_0550
AALIGNS008904	INDIV_0551
AALIGNS007705	INDIV_0552
AALIGNS008905	INDIV_0553
AALIGNS008906	INDIV_0554
AALIGNS007699	INDIV_0555
AALIGNS003096	INDIV_0556
AALIGNS003661	INDIV_0556
AALIGNS003097	INDIV_0557
AALIGNS003662	INDIV_0557
AALIGNS003095	INDIV_0558
AALIGNS003094	INDIV_0558
AALIGNS003659	INDIV_0558
AALIGNS003660	INDIV_0558
AALIGNS000744	INDIV_0559
AALIGNS000743	INDIV_0559
AALIGNS000742	INDIV_0559
AALIGNS000745	INDIV_0559
AALIGNS000746	INDIV_0559
AALIGNS000747	INDIV_0559
AALIGNS000741	INDIV_0559
AALIGNS001401	INDIV_0560
AALIGNS001386	INDIV_0560
AALIGNS001389	INDIV_0560
AALIGNS001395	INDIV_0560
AALIGNS001392	INDIV_0560
AALIGNS001404	INDIV_0560
AALIGNS001398	INDIV_0560
AALIGNS001514	INDIV_0561
AALIGNS001509	INDIV_0561
AALIGNS001510	INDIV_0561
AALIGNS001515	INDIV_0561
AALIGNS001512	INDIV_0561
AALIGNS001511	INDIV_0561
AALIGNS001513	INDIV_0561
AALIGNS001400	INDIV_0562
AALIGNS001397	INDIV_0562
AALIGNS001394	INDIV_0562
AALIGNS001388	INDIV_0562
AALIGNS001391	INDIV_0562
AALIGNS001406	INDIV_0562
AALIGNS001403	INDIV_0562
AALIGNS001393	INDIV_0563
AALIGNS001390	INDIV_0563
AALIGNS001396	INDIV_0563
AALIGNS001399	INDIV_0563
AALIGNS001387	INDIV_0563
AALIGNS001405	INDIV_0563
AALIGNS001402	INDIV_0563
AALIGNS002733	INDIV_0564
AALIGNS002732	INDIV_0564
AALIGNS002731	INDIV_0564
AALIGNS002729	INDIV_0564
AALIGNS002727	INDIV_0564
AALIGNS002730	INDIV_0564
AALIGNS002728	INDIV_0565
AALIGNS003540	INDIV_0566
AALIGNS003539	INDIV_0566
AALIGNS003538	INDIV_0566
AALIGNS003537	INDIV_0567
AALIGNS003560	INDIV_0568
AALIGNS003562	INDIV_0569
AALIGNS003561	INDIV_0570
AALIGNS000542	INDIV_0571
AALIGNS000544	INDIV_0571
AALIGNS000543	INDIV_0571
AALIGNS000548	INDIV_0571
AALIGNS000549	INDIV_0571
AALIGNS000545	INDIV_0571
AALIGNS000546	INDIV_0572
AALIGNS009406	INDIV_0573
AALIGNS009407	INDIV_0573
AALIGNS009403	INDIV_0573
AALIGNS009402	INDIV_0573
AALIGNS009401	INDIV_0573
AALIGNS009400	INDIV_0573
AALIGNS009404	INDIV_0574
AALIGNS003471	INDIV_0575
AALIGNS003472	INDIV_0576
AALIGNS003493	INDIV_0577
AALIGNS002422	INDIV_0577
AALIGNS002421	INDIV_0577
AALIGNS002420	INDIV_0578
AALIGNS002419	INDIV_0578
AALIGNS003651	INDIV_0579
AALIGNS003652	INDIV_0579
AALIGNS003687	INDIV_0579
AALIGNS003080	INDIV_0579
AALIGNS003081	INDIV_0580
AALIGNS003083	INDIV_0581
AALIGNS003706	INDIV_0582
AALIGNS007783	INDIV_0583
AALIGNS007787	INDIV_0584
AALIGNS009121	INDIV_0585
AALIGNS009122	INDIV_0585
AALIGNS003111	INDIV_0585
AALIGNS009120	INDIV_0586
AALIGNS009123	INDIV_0587
AALIGNS009119	INDIV_0588
AALIGNS009124	INDIV_0589
AALIGNS002071	INDIV_0590
AALIGNS002617	INDIV_0590
AALIGNS002075	INDIV_0590
AALIGNS002074	INDIV_0590
AALIGNS002073	INDIV_0590
AALIGNS002072	INDIV_0590
AALIGNS001376	INDIV_0591
AALIGNS001378	INDIV_0591
AALIGNS001375	INDIV_0591
AALIGNS001379	INDIV_0591
AALIGNS001380	INDIV_0591
AALIGNS001377	INDIV_0591
AALIGNS002809	INDIV_0592
AALIGNS002810	INDIV_0592
AALIGNS002812	INDIV_0592
AALIGNS002813	INDIV_0592
AALIGNS002814	INDIV_0592
AALIGNS002811	INDIV_0592
AALIGNS003327	INDIV_0593
AALIGNS003330	INDIV_0593
AALIGNS003328	INDIV_0593
AALIGNS003331	INDIV_0593
AALIGNS003329	INDIV_0593
AALIGNS003332	INDIV_0593
AALIGNS002053	INDIV_0594
AALIGNS002050	INDIV_0594
AALIGNS002052	INDIV_0594
AALIGNS002051	INDIV_0594
AALIGNS002054	INDIV_0594
AALIGNS002055	INDIV_0594
AALIGNS002621	INDIV_0595
AALIGNS002090	INDIV_0595
AALIGNS002089	INDIV_0595
AALIGNS002088	INDIV_0595
AALIGNS002086	INDIV_0595
AALIGNS002087	INDIV_0596
AALIGNS001823	INDIV_0597
AALIGNS001820	INDIV_0597
AALIGNS001824	INDIV_0597
AALIGNS001821	INDIV_0597
AALIGNS001822	INDIV_0597
AALIGNS001819	INDIV_0597
AALIGNS007110	INDIV_0598
AALIGNS007119	INDIV_0598
AALIGNS007118	INDIV_0598
AALIGNS007111	INDIV_0598
AALIGNS007114	INDIV_0598
AALIGNS007115	INDIV_0599
AALIGNS002043	INDIV_0600
AALIGNS002044	INDIV_0600
AALIGNS002042	INDIV_0600
AALIGNS002046	INDIV_0600
AALIGNS002041	INDIV_0600
AALIGNS002045	INDIV_0601
AALIGNS003548	INDIV_0602
AALIGNS003547	INDIV_0602
AALIGNS003546	INDIV_0602
AALIGNS003566	INDIV_0602
AALIGNS003567	INDIV_0602
AALIGNS003545	INDIV_0602
AALIGNS009174	INDIV_0603
AALIGNS009165	INDIV_0603
AALIGNS009168	INDIV_0603
AALIGNS009170	INDIV_0604
AALIGNS009172	INDIV_0605
AALIGNS009162	INDIV_0606
AALIGNS009226	INDIV_0607
AALIGNS009227	INDIV_0607
AALIGNS009223	INDIV_0607
AALIGNS009229	INDIV_0608
AALIGNS009224	INDIV_0609
AALIGNS009225	INDIV_0610
AALIGNS007861	INDIV_0611
AALIGNS007860	INDIV_0611
AALIGNS007862	INDIV_0612
AALIGNS007863	INDIV_0613
AALIGNS007864	INDIV_0614
AALIGNS003395	INDIV_0615
AALIGNS003403	INDIV_0616
AALIGNS003397	INDIV_0617
AALIGNS003401	INDIV_0618
AALIGNS003393	INDIV_0619
AALIGNS003402	INDIV_0620
AALIGNS002292	INDIV_0621
AALIGNS002294	INDIV_0621
AALIGNS002295	INDIV_0622
AALIGNS002293	INDIV_0623
AALIGNS002296	INDIV_0624
AALIGNS002291	INDIV_0625
AALIGNS000748	INDIV_0626
AALIGNS000761	INDIV_0626
AALIGNS000749	INDIV_0627
AALIGNS000755	INDIV_0627
AALIGNS000754	INDIV_0628
AALIGNS000760	INDIV_0629
AALIGNS009421	INDIV_0630
AALIGNS009423	INDIV_0631
AALIGNS009398	INDIV_0632
AALIGNS009399	INDIV_0633
AALIGNS009397	INDIV_0634
AALIGNS009396	INDIV_0634
AALIGNS009420	INDIV_0635
AALIGNS009216	INDIV_0636
AALIGNS009221	INDIV_0636
AALIGNS009219	INDIV_0636
AALIGNS009220	INDIV_0637
AALIGNS009217	INDIV_0638
AALIGNS009218	INDIV_0639
AALIGNS007756	INDIV_0640
AALIGNS007754	INDIV_0640
AALIGNS007755	INDIV_0641
AALIGNS007753	INDIV_0641
AALIGNS007752	INDIV_0642
AALIGNS007757	INDIV_0643
AALIGNS003624	INDIV_0644
AALIGNS003625	INDIV_0644
AALIGNS003069	INDIV_0644
AALIGNS003068	INDIV_0644
AALIGNS003623	INDIV_0644
AALIGNS003067	INDIV_0644
AALIGNS003500	INDIV_0645
AALIGNS003499	INDIV_0645
AALIGNS007673	INDIV_0645
AALIGNS000567	INDIV_0645
AALIGNS000572	INDIV_0645
AALIGNS007671	INDIV_0646
AALIGNS002616	INDIV_0647
AALIGNS002068	INDIV_0647
AALIGNS002069	INDIV_0647
AALIGNS002070	INDIV_0647
AALIGNS002067	INDIV_0647
AALIGNS002615	INDIV_0648
AALIGNS002065	INDIV_0648
AALIGNS002063	INDIV_0648
AALIGNS002064	INDIV_0648
AALIGNS002066	INDIV_0648
AALIGNS002076	INDIV_0649
AALIGNS002079	INDIV_0649
AALIGNS002078	INDIV_0649
AALIGNS002077	INDIV_0649
AALIGNS002618	INDIV_0649
AALIGNS002083	INDIV_0650
AALIGNS002081	INDIV_0650
AALIGNS002080	INDIV_0650
AALIGNS002082	INDIV_0650
AALIGNS002619	INDIV_0651
AALIGNS002060	INDIV_0652
AALIGNS002061	INDIV_0652
AALIGNS002614	INDIV_0652
AALIGNS002062	INDIV_0652
AALIGNS002059	INDIV_0652
AALIGNS002740	INDIV_0653
AALIGNS002743	INDIV_0653
AALIGNS002739	INDIV_0653
AALIGNS002742	INDIV_0653
AALIGNS002741	INDIV_0654
AALIGNS003527	INDIV_0655
AALIGNS003526	INDIV_0655
AALIGNS003550	INDIV_0655
AALIGNS003549	INDIV_0655
AALIGNS003551	INDIV_0655
AALIGNS007791	INDIV_0656
AALIGNS007792	INDIV_0656
AALIGNS007793	INDIV_0656
AALIGNS007788	INDIV_0656
AALIGNS007789	INDIV_0656
AALIGNS002738	INDIV_0657
AALIGNS002735	INDIV_0657
AALIGNS002736	INDIV_0657
AALIGNS002737	INDIV_0657
AALIGNS002734	INDIV_0657
AALIGNS002927	INDIV_0658
AALIGNS002928	INDIV_0658
AALIGNS002926	INDIV_0658
AALIGNS002925	INDIV_0659
AALIGNS000930	INDIV_0660
AALIGNS000752	INDIV_0661
AALIGNS000753	INDIV_0662
AALIGNS000758	INDIV_0663
AALIGNS000765	INDIV_0664
AALIGNS000764	INDIV_0665
AALIGNS002279	INDIV_0666
AALIGNS002495	INDIV_0667
AALIGNS003504	INDIV_0668
AALIGNS003505	INDIV_0669
AALIGNS002280	INDIV_0670
AALIGNS000874	INDIV_0671
AALIGNS000875	INDIV_0671
AALIGNS000873	INDIV_0672
AALIGNS000876	INDIV_0673
AALIGNS000878	INDIV_0674
AALIGNS001150	INDIV_0675
AALIGNS002558	INDIV_0676
AALIGNS009355	INDIV_0677
AALIGNS001110	INDIV_0678
AALIGNS001691	INDIV_0679
AALIGNS001689	INDIV_0679
AALIGNS001681	INDIV_0680
AALIGNS001684	INDIV_0681
AALIGNS001685	INDIV_0682
AALIGNS007562	INDIV_0683
AALIGNS007563	INDIV_0684
AALIGNS009101	INDIV_0685
AALIGNS009102	INDIV_0685
AALIGNS009106	INDIV_0685
AALIGNS009105	INDIV_0685
AALIGNS009103	INDIV_0686
AALIGNS009107	INDIV_0686
AALIGNS009104	INDIV_0686
